id,text
635,The HIE SHALL have the ability to Access and view formulary information from pharmacy or PBM using NCPDP Formulary and Benefit Standard Implementation Guide v1.0
636,The HIE SHALL have the ability to perform Acknowledgements as documented in HITSP Component 45 Acknowledgements.
637,The HIE SHALL have the ability to perform the role of Patient Identifier Cross Reference Consumer and Patient Identifier Cross Reference Manager as documented in HITSP Transaction Package 22 Patient ID Cross Referencing.
638,"The HIE SHALL have the ability to perform the roles of Document Consumer, Document Source, Document Repository, Document Registry  and Patient Identity Source as documented in HITSP Transaction Package 13 Manage Sharing of Documents,  and in HITSP Transaction Package 49 Sharing Radiology Results, as updated in 2007 IHE XDS-b and IHE XCA, and using IHE XDS-I for Radiology results.  The document repository may be in the HIE entity itself, or in an edge system participant in the network.E13"
639,"The HIE SHALL have the ability to perform the roles of Document Consumer, Document Source, Document Repository, Document Registry  and Patient Identity Source as documented in HITSP Transaction Package 13 Manage Sharing of Documents,  as updated in 2007 IHE XDS-b and IHE XCA.   The document repository may be in the HIE itself, or in an edge system participant in the network.E27"
640,"The HIE SHALL have the ability to perform the roles of Document Consumer, Document Source, Document Repository, Document Registry  and Patient Identity Source as documented in HITSP Transaction Package 13 Manage Sharing of Documents,  as updated in 2007 IHE XDS-b and IHE XCA.  The document repository may be in the HIE entity itself, or in an edge system participant in the HIE."
641,"The HIE SHALL have the ability to perform the roles of Document Consumer, Document Source, Document Repository, Document Registry  and Patient Identity Source as documented in HITSP Transaction Package 13 Manage Sharing of Documents,  as updated in 2007 IHE XDS-b and IHE XCA, and using HITSP Component 32 Registration Summary and Medication History for the specification of the HL7/ASTM Continuity of Care Document (CCD) healthcare summary document, as updated by HITSP in 2007."
642,"The HIE SHALL have the ability to perform the roles of Document Consumer, Document Source, Document Repository, Document Registry  and Patient Identity Source as documented in HITSP Transaction Package 13 Manage Sharing of Documents,  as updated in 2007 IHE XDS-b and IHE XCA."
643,"The HIE SHALL have the ability to perform the roles of Form Manager, Form Receiver and Form Archiver as documented in HITSP Transaction Package 50 Retrieve Form For Data Capture."
644,The HIE SHALL have the ability to perform the roles of Patient Demographics Supplier as documented in HITSP Transaction 23 Patient Demographics Query.
645,The HIE SHALL have the ability to perform the roles of Sender and Receiver of clinical laboratory results using  HL7 v.2.5.1 as specified in the HITSP Component 36 Lab Message and Component 35 EHR Lab Terminology.
646,The HIE SHALL have the ability to perform the roles of Sender and Receiver of clinical laboratory results using HL7 CDA r2 as specified in the HITSP Component 37 Lab Report Document Structure with the contents and terminology specified in HITSP Component 35 EHR Lab Terminology.
647,The HIE SHALL have the ability to perform the roles of Sender and Receiver of clinical laboratory results using HL7 CDA r2 as specified in the HITSP Component 37 Lab Report Document Structure with the contents and terminology specified in HITSP Component 36 Lab Message and Component 35 EHR Lab Terminology.
648,The HIE SHALL have the ability to perform the roles of Sender and Receiver of HL7 CDAr2 encounter documents as documented in the HITSP Component 48 Encounter Document.
649,The HIE SHALL have the ability to perform the roles of Sender and Receiver of HL7 v2 encounter messages as documented in the HITSP Component 39 Encounter Message.
650,The HIE SHALL have the ability to perform the roles of Sender and Receiver of HL7 v2 radiology messages as documented in the HITSP Component 41 Radiology Message.
651,The HIE SHALL have the ability to perform the roles of Sender and Receiver of HL7 v2 resource utilization messages as documented in the HITSP Component 47 Resource Utilization Message.
652,The HIE SHALL have the ability to Receive medication fulfillment history using NCPDP Script 8.12 (RXFILL)
653,The HIE SHALL have the ability to Respond to a query for medication history sent by a PHR using HITSP IS-03 CE-PHR Interoperability Specification
654,"The HIE SHALL have the ability to Respond to a request for a prescription change from a pharmacy using NCPDP Script 8.1 (RXCHG, CHGRES)"
655,"The HIE SHALL have the ability to Respond to a request for a refill sent from a pharmacy using NCPDP Script 8.1 (REFREQ, REFRES)"
656,"The HIE SHALL have the ability to Send a cancel prescription message to a pharmacy using NCPDP Script 8.1 (CANRX, CANRES)"
657,"The HIE SHALL have the ability to Send a query for medication history to PBM or pharmacy to access and view medication list from EHR using NCPDP Script 8.1 (RXHREQ, RXHRES), RxNorm, NDC codes"
658,The HIE SHALL have the ability to Send a query to verify prescription drug insurance eligibility and coverage using X12 270/271/ CORE Phase I Rules
659,The HIE SHALL have the ability to Send an electronic prescription to pharmacy using NCPDP Script 8.1 (NEWRX)
660,"The HIE SHALL have the ability to send and receive the HL7/ASTM CCD healthcare summary document, as updated by HITSP in 2007."
661,The HIE SHALL have the ability to Send electronic prescription to pharmacy including structured and coded SIG instructions using NCPDP Script 11.1 not available yet
662,"The HIE shall have the capability to collect, store, and transmit information on patient designated locations/systems for their personal health information"
663,The HIE shall have the capability to transmit clinical information in standard formats to consumer designated locations for their personal health information.  (In accordance with HITSP IS03 and IS05)
664,The HIE shall have tools to enable remote assessment of system failures
665,The HIE shall implement firewall protections to prevent unauthorized access
666,The HIE shall implement measures to prevent phishing and pharming
667,The HIE shall implement measures to prevent rogue network access
668,The HIE shall implement tools to monitor its websites for failures or outages
669,"The HIE shall maintain a directory of entities that participate in the HIE.  The directory shall include:  entity name, address, OID, principal contact name and phone number,  modes of participation in the NHIN, message types supported"
670,The HIE shall monitor computer and network activities to detect intrusions
671,The HIE shall monitor network traffic to detect intrusions and block illegitimate activities.
672,The HIE shall perform bi-directional translation between NCPDP eprescribing messages and HL7 ePrescribing messages as allowed in Medicare Part D for delivery systems to communicate with retail pharmacies.
673,The HIE SHALL perform the roles of Patient Identity Cross-Reference Manager and Pseudonymization Service as documented in HITSP_v2.0_2007_T24 - Notification of Document Availability.  Patient Identifier Cross-Reference Manager invokes Pseudonymization Service via a remote procedure call (RPC) to which it passes patient demographic information that is mapped using a cryptographic algorithm by Pseudonymization Service to the pseudo-identifying information that is returned to the caller.
674,The HIE shall provide a means to add a system and its associated certificate to the list of authorized systems that may access information through the HIE (consistent with HITSP C19)
675,The HIE shall provide a means to establish an effective date and an expiration date for a system's authorization to access information through the HIE.
676,The HIE shall provide a means to establish an effective date and an expiration date for an end user's authorization to access information through the HIE.
677,The HIE shall provide a means to suspend a system's authorization to access information through the HIE
678,The HIE shall provide a standard means to  match providers based on demographics on an inter-HIE basis.
679,The HIE shall provide to senders of data to the HIE evidence of a receipt of information  (as specified in HITSP C26).   For Lab HL7 2.5.1 transactions this criteria will be considered to be met establishing secure peer to peer communications.
680,The HIE shall require that sending systems provide evidence of the origin of the information.  This evidence must be verifiable by the HIE.  For Lab HL7 2.5.1 transactions this criteria will be considered to be met establishing secure peer to peer communications.
681,"The HIE shall respond to data matching queries. The response should indicate the source of the data.  (source OID). (See HITSP specifications IS 01, 02, and 03 for PIX and PDQ)"
682,"The HIE shall support the ability of consumers to request and receive access and disclosure  reports which identify HIE users who have viewed , updated, or exchanged, or accessed their clinical data"
683,The system shall not allow access to data or functions that exceed the HIE specified access for the user type or role
684,Transactions imputable to a user will contain the role of the user in a standard representation
685,"When sending user identity information between HIEs, both the HIE identifier and the unique user identity within the sending HIE must be used to ensure uniqueness between HIEs."
686,"The system shall support the identification of original source author and date/time of documentation that is originated in prior encounters and brought into a current encounter using system functions.  When system tools (examples are templates or defaults) are used to create an encounter note, the use of this mechanism should be retained in an edit trail for each portion of a note for which it was used."
687,"At admission and discharge from the hospital, the system shall provide the ability to permit the clinician to designate which home medications are being continued / discontinued."
688,"At admission, discharge, and each change in level of care during the hospital stay, the system shall capture provider signature that medication reconciliation has been completed."
689,"At admission, discharge, and each change in level of care, the system shall provide the ability to retain the history of medication reconciliation (including prior medications reviewed, medications continued/discontinued, new medication orders, signature of each provider completing review) for subsequent review."
690,"At admission, the system shall provide the ability to display corresponding inpatient orders for home medications the provider designates as being continued."
691,"At discharge and each change in level of care, the system shall provide the ability to designate which current medications are being continued / discontinued."
692,"At discharge, the system shall provide the ability to communicate current weight (including date and time of measurement) to the next provider of care."
693,"At discharge, the system shall provide the ability to communicate discharge medications and allergies to the next provider of care."
694,"At each change in level of care (to ICU, to surgery, discharge), the system shall display prior, active medication orders for provider review during writing of admission/transfer orders."
695,"At each change in level of care, the system shall provide the ability to display corresponding inpatient orders for medications the provider designates as being continued."
696,"For each order type, the system shall provide the ability to capture and display the identity of the user, the date and the time when the order is signed, co-signed, renewed, modified or discontinued."
697,"For medications requiring consideration of laboratory test results in dosing, the system shall provide the ability to notify the clinician responsible for the patient?s care when changes in test results require that the dose be reconsidered."
698,"For medications requiring dosing based on body surface area, the system shall provide the ability to check for inappropriate dosing and inform the clinician during ordering."
699,"For medications that require consideration of laboratory test results in dosing, the system shall check for inappropriate dosing and inform the clinician during ordering."
700,"If allergies are Unknown or Unable to Assess Allergies, the system shall provide the ability to require a reason to be documented."
701,"Provide assurance that security policies are being followed or enforced and that risks are being mitigated. Define and identify security relevant events and the data to be collected and communicated as determined by policy, regulation, or risk analysis. It also provides the mechanism to determine the record format to support analytical reports that are needed."
702,"System shall allow for the classification of alerts as low, medium or high significance based on severity, frequency of actual interaction/contraindication and other factors."
703,System shall allow for the discrimination between 'true' allergies and sensitivities or intolerances
704,System shall allow/provide for ability for facility to review embedded drug information resources and to determine which specific alerting rules to implement
705,System shall facilitate the inactivation of an allergy from patient's allergy list as part of the override function during decision-support alert.
706,"System shall notify user, at time of administration,  if parameters for administration are not met"
707,System shall provide prompt/alert for entry of physiological parameters or task completion that must be checked and recorded prior to administration
708,System shall provide the ability for the facility to make customizations to the knowledge base and such customizations will not be overwritten by future system upgrades
709,System shall provide the ability to create rules and alerts to include any # of parameters/attributes that can access or be triggered off coded or structured data in the database
710,System shall provide the capability to prompt for verification or entry of patient-specific information not currently available for the decision support checking.
711,System shall support the sharing/reuse of allergy information from other clinical systems or software modules.
712,"System should have the ability to prevent sensitive diagnoses from being viewed, printed or accessed by users without appropriate privileges."
713,"System will provide the capability to produce a business version of a clinical document which indicates: * Date/time/user stamp for each entry *The methods used in the creation of the entry Including but not limited to * Direct entry via integrated hardware keyboard or mouse *Speech recognition *Automated, machine-entered default information *Precreated documentation via form or template * Copy/import of an object including date/time user stamp of original author *Copy forward previous note contents, including date/time user stamp of original author * Dictation/transcription *Import from an external system."
714,"The medication administration section of the system shall provide the ability to automatically default the date, time, and volume of IV medications into the Intake / Output portion of the EHR."
715,The system must accommodate orders for compounded drugs or drug mixtures that may contain more than one NDC number for the ingredients.
716,The system must accommodate orders for investigational medications
717,"The system must accommodate Range orders?orders in which the dose or dosing interval varies over a prescribed range, depending on the situation or patient?s status"
718,The system must accommodate Taper orders?orders in which the dose is decreased by a particular amount with each dosing interval
719,The system must accommodate Titrating orders?orders in which the dose is either progressively increased or decreased in response to the patient?s status
720,The system must create an accurate medication history and a current list of medications (also known as a drug profile).  This includes all medications ordered during the patient's current episode of care.
721,"The system provides the capability for timely notification to those ordering, dispensing, and/or administering medications of any manufacturer or FDA recall or discontinuance."
722,The system shall accommodate Automatic stop orders?a date or time to discontinue a medication
723,The system shall alert the user when parameters for conditional orders are met and the order becomes active.
724,The system shall allow an authorized administrator to set the inclusion or exclusion of audited events based on organizational policy and operating requirements/limits.
725,The system shall allow demographic criteria to be used as a data element in clinical decision support rules.
726,"The system shall allow for the import and use of industry standard coding schemes (such as CPT, SNOMED, ICD-9, etc.)."
727,The system shall allow restricting the access to individual order sets by user role or department
728,The system shall allow the clinician to identify and display due and overdue medications.
729,The system shall allow the clinician to identify and display due and overdue ordered immunizations.
730,The system shall allow the display of individual orders in order sets with pre-selected order details for clinician review.
731,The system shall allow the hospital to designate access to individual orders by user role and department.
732,The system shall allow the medication list to be displayed using filtered views.
733,The system shall allow the medication list to be sorted by the user.
734,The system shall allow the provider to redirect the notification concerning orders requiring signature to another provider
735,The system shall allow the user to enter patient specific instructions or other free text on the eMAR.
736,The system shall apply the same decision support to orders placed through an order set as to orders written individually.
737,The system shall audit the receipt of documents and capture and retain the author and source of the document.
738,The system shall be able to ensure that all of the entities that are communicating within a network have synchronized system clocks which is adhering to the standards identified and recommended by the Health Information Technology Standards Panel (HITSP)
739,The system shall be able to identify all patients on a specific medication.
740,The system shall be able to support the assurance that an entity is the person or application that attests to the identity provided and be compliant with the standards identified and recommended by the Health Information Technology Standards Panel (HITSP)
741,"The system shall be capable of providing proactive alerts, for patients on a given medication when they are due for required laboratory or other diagnostic studies, to monitor for therapeutic or adverse effects of the medication."
742,The system shall capture and maintain demographic information as discrete data elements as part of the patient record.
743,"The system shall capture and transfer patient consent directives.  Patient consent directives are instances of governing jurisdictional and organization privacy policies that define specific aspects of the collections, access use and disclosure."
744,The system shall demonstrate synchronization among primary certified system and associated systems (partner vendors) in the following categories: -Interaction with entity directories -Linkage of received data with existing entity records -Location of each health record and -Communication of changes between key systems.
745,"The system shall demonstrate the ability to generate and embed a transaction ID tracking number to patient chart outputs or exports, unique for each instance when a patient chart output/document is printed, electronically communicated, or otherwise exported"
746,"The system shall have the ability to accept information on patient home medications from an external, electronic source."
747,"The system shall have the ability to accept information on the patient's allergies from an external, electronic source."
748,The system shall have the ability to allow a provider to display all active orders associated with a specific order set and allow the provider to selectively cancel the order set and associated orders.
749,The system shall have the ability to allow the hospital to configure orders that require co-signature.
750,The system shall have the ability to allow the hospital to specify orders that always require co-signatures.
751,The system shall have the ability to allow the ordering provider to route an order for co-signature before order activation
752,"The system shall have the ability to clearly define one time medication orders within a single encounter that do not include a designated start date, stop date or time to be administered (i.e. unscheduled).   Medication needs to remain visible as an active order."
753,The system shall have the ability to designate an order set for future date activation
754,The system shall have the ability to display links to the internet (during the ordering process) to access reference material.
755,"The system shall have the ability to document manual methods verifying Five Rights information (e.g., Bar code does not work the bar code reader is not working)."
756,The system shall have the ability to nest or embed order sets within order sets
757,The system shall have the ability to prohibit verbal orders by user or role
758,The system shall have the ability to reaggregate all orders associated with an active order set
759,"The system shall have the ability to record the date and time (to the minute) of the consent, refusal, or deferral status as it relates to the administration of each immunization at the time of each encounter, including the following discrete data elements: decision, name of decider, status of decider (e.g. parent, self, legal guardian, medical power of attorney), and date/time(s). In the event of refusal of an immunization, the system shall allow recording of one or multiple discrete reasons for vaccine refusal."
760,The system shall have the ability to repeat the entire order set for the same patient from a previous encounter to a new encounter
761,"The system shall have the ability to report on alerts or notifications and provider response occurring during the medication ordering process (place, modify, cancel)"
762,The system shall have the ability to report on the ordering of nonformulary medications
763,The system shall have the ability to search by brand name but display both brand and generic names
764,The system shall have the ability to select individual groups of orders for printing
765,"The system shall have the ability to transmit clinical information to other information systems using standards that retain the available level of coding and structure, such as the HL7 Clinical Data Architecture."
766,The system shall have the ability to view on the eMAR medications as dispensed (including dose and quantity of dispensed units of medication).
767,"The system shall have the capacity to allow authorized entities 'read-only' access to the EHR according to agreed upon uses and only as part of an identified audit subject to appropriate authentication, authorization, and access control functionality."
768,"The system shall limit an EHR-S user?s ability to deny (repudiate) the origination, receipt, or authorization of a data exchange by that user so  that the source of the data record can not later deny that it is the source that the sender or receiver of a message cannot later deny having sent or received the message. Non-repudiation may be achieved through the use of technical methods."
769,"The system shall maintain and display as part of the medication administration profile the dates and times associated with the medication orders such as start, modify, and stop dates."
770,The system shall preserve incomplete note version at user log-out events or at elapsed time intervals configurable by the system administrator .
771,The system shall prohibit the entry of a single order to resume all previously held orders.
772,"The system shall provide a mechanism to correct erroneous allergy documentation, displaying it as erroneous with the identification of the clinician correcting the allergy and the date and time of the correction."
773,The system shall provide a mechanism to correct erroneous documentation and display it as erroneous with the identification of the clinician correcting the problem and the date and time corrected.
774,"The system shall provide a mechanism to correct erroneous medication documentation, displaying it as erroneous with the identification of the clinician correcting the medication and the date and time of the correction."
775,The system shall provide a traceable and auditable path for the clinical documentation associated and substantiating billing/claim information.
776,The system shall provide ability for a second provider to witness and co-document administration.
777,The system shall provide ability for second provider to record a medication administration and document on the eMAR that it was given by another provider (Chart on behalf of).
778,The system shall provide ability to document a reaction / response to medication administration.
779,"The system shall provide access at the point of task completion or charting to reference information such as clinical guidelines and protocols, administrative policies and practices."
780,The system shall provide drug-diagnosis interaction alerts at the time of medication prescribing/ordering.
781,The system shall provide end-users with the ability to browse or search for a drug by therapeutic class when ordering a medication.
782,The system shall provide for 'actionable' alerts - allow for selection of recommended alternatives from alert and return user to previous place in ordering process/workflow
783,The system shall provide for 'actionable' alerts - that allow for selection of recommended alternatives from the alert
784,"The system shall provide for the ability to identify patients by status e.g. active, admitted patients or inactive, discharged patients."
785,The system shall provide for the amendment of patient notations to contents of the patient chart without changing the underlying record.
786,The system shall provide for the indication of patient advanced directives.
787,The system shall provide for the indication of patient who is now or has been involved in a clinical trial.
788,The system shall provide guidance during ordering for medications requiring age and body surface area dosing.
789,The system shall provide guidance during ordering for medications that require consideration of laboratory test results for dosing.
790,The system shall provide the  ability for an institution to require the documentation of patient allergies (inclusive of using such terms as Unknown or Unable to Assess) before finalizing Medication orders.
791,"The system shall provide the ability  in dosage fields in medication orders: to spell out the word UNITS, use the words Thousands and Millions as part of expressing large doses and allow the use of commas in doses expressed in thousands."
792,"The system shall provide the ability for a  clinician to save frequently used, approved hospital order sets (favorites) to facilitate retrieval and ordering."
793,The system shall provide the ability for a clinician to save frequently used and institutionally approved orderables or order sets as favorites or preferences to facilitate retrieval and ordering.
794,The system shall provide the ability for a provider to verify the accuracy of patient-originated data for inclusion in the patient record.
795,"The system shall provide the ability for a user to explicitly capture and maintain, as discrete data, that the allergy list was reviewed.  The user ID and date/time stamp shall be recorded when the allergies reviewed option is selected."
796,The system shall provide the ability for a user to explicitly document that the allergy list was reviewed.  The user ID and date/time stamp shall be recorded when the allergies reviewed option is selected.
797,The system shall provide the ability for an institution to configure allergy documentation to allow the entry of free text allergies.
798,The system shall provide the ability for an institution to configure medication ordering to allow the entry of free text medications and to display an alert of the implications of entering the free text medication (e.g. free text won't trigger decision support).
799,The system shall provide the ability for an institution to configure problem list documentation to allow the entry of free text problems and to display an alert of the implications of entering the free text (e.g. free text won't trigger decision support)
800,"The system shall provide the ability for clinicians to write all patient care orders electronically, including, but not limited to nursing care, medications / immunizations, diagnostic testing, nutrition and food service, consultation, and blood products."
801,The system shall provide the ability for cosigned orders to retain and display the identities of all providers who co-sign the order.
802,The system shall provide the ability for cosigned orders to retain and display the identities of both the ordering and cosigning providers.
803,The system shall provide the ability for individual orders in an order set to be selected or deselected by the user.
804,"The system shall provide the ability for medication interaction alerts to be displayed from the MAR, based upon hospital policy"
805,The system shall provide the ability for order entry of medications that are brought in from home that the Pharmacy is not dispensing.
806,The system shall provide the ability for organizations to map problems to a defined nomenclature.
807,The system shall provide the ability for report generation capabilities to review override data.
808,The system shall provide the ability for the clinician to acknowledge medication orders prior to administration including date and time.
809,The system shall provide the ability for the clinician to document that a Vaccine Information Statement (VIS) was given including the version or edition date of the VIS.
810,The system shall provide the ability for the clinician to see at the time of medication administration that an alert was triggered
811,The system shall provide the ability for the electronic medication administration record to be printed.
812,"The system shall provide the ability for the facility to customize the report on the use of order sets, including adding other data available from the EHR.  The facility shall have the ability to include / exclude specific items from the report."
813,The system shall provide the ability for the hospital to define user roles with access to order set management.
814,The system shall provide the ability for the hospital to exclude therapeutic categories and drug pairs from drug-drug interaction and therapeutic overlap checking.
815,The system shall provide the ability for the hospital to provide links to reference information / knowledge resources for any medication on the eMAR.
816,"The system shall provide the ability for the hospital to require documentation of information regarding patient weight, inclusive of using such terms as Unknown, before entering medication orders."
817,"The system shall provide the ability for the hospital to require the documentation of allergy information inclusive of using such terms as Unknown, before entering medication orders."
818,The system shall provide the ability for the immunization administration record to be printed.
819,The system shall provide the ability for the ordering provider to include free text comments or instructions in the order to be viewed by providers departments/services fulfilling the order or service.
820,The system shall provide the ability for the system to inform the clinician when immunizations are recommended according to the CDC or other schedules.
821,The system shall provide the ability to accept information on patient allergies from an external source.
822,The system shall provide the ability to accept information on patient home medications from an external source.
823,The system shall provide the ability to accept updates to drug interaction databases
824,The system shall provide the ability to access and review medication information (such as patient education material or drug monograph).  This may reside within the system or be provided through links to external sources.
825,The system shall provide the ability to access bed assignment information including temporary bed assignment.
826,"The system shall provide the ability to access demographic information needed for clinician ordering, verification and medication administration. When SSN is documented within the EHR the first 5 digits should be blind and only the last 4 digits available to use for patient identification."
827,"The system shall provide the ability to access demographic information such as name, date of birth and gender needed for patient care functions."
828,The system shall provide the ability to access orders for a patient by different views.
829,The system shall provide the ability to access potential side effects of medications from the eMAR.
830,The system shall provide the ability to access reference information for prescribing/ordering.
831,"The system shall provide the ability to access, display, store, and send documents in a PDF format using Cross-enterprise scanned document Sharing"
832,The system shall provide the ability to accurately exchange discrete electronic data with hemodynamic monitoring devices for incorporation into the electronic medication administration record.
833,The system shall provide the ability to add all new vaccine products and antigens to the system's immunization tracking mechanism within thirty days of published changes by the Center for Disease Control in its Morbidity and Mortality Weekly Report.
834,"The system shall provide the ability to alert the user at the time a new medication is prescribed/ordered that drug interaction, allergy, and formulary checking will not be performed against the uncoded medication or free text medication."
835,The system shall provide the ability to allow the clinician to order medication doses in mg/kg and mL/kg.
836,"The system shall provide the ability to allow the clinician to order medication doses in mg/kg/min,?microgram/kg, and microgram/kg/min."
837,The system shall provide the ability to allow the designation of the source of information on home medications.
838,"The system shall provide the ability to allow the entry of orders to be activated at a future date and time including admission orders, discharge orders, and post-op orders."
839,The system shall provide the ability to allow the provider to redirect individual alerts to another provider
840,The system shall provide the ability to allow users to search for order sets by name.
841,The system shall provide the ability to amend immunization administration documentation and include as part of the legal medical record.
842,The system shall provide the ability to amend medication administration documentation and include as part of the legal medical record.
843,"The system shall provide the ability to apply drug-drug, drug-allergy and drug-disease interaction checking in the same way to orders placed through an order set as to orders placed individually."
844,"The system shall provide the ability to assign clinicians to appropriate teams, where teams are defined as groups of clinicians who share responsibility for covering the same group of patients."
845,The system shall provide the ability to associate an order of any type (including medication order) with a related clinical problem(s) and/or diagnosis code(s) and description.
846,The system shall provide the ability to attach a comment to an individual scheduled dose and include as part of the legal medical record.
847,The system shall provide the ability to capture an allergy/adverse reaction to a specific immunization.
848,The system shall provide the ability to capture and display formulary information from pharmacy or PBM (Pharmacy Benefits Manager)  by applying eligibility response
849,"The system shall provide the ability to capture and explicitly label patient-originated data, including date and time of capture."
850,"The system shall provide the ability to capture and label the source, date and time of clinical data provided on behalf of the patient."
851,The system shall provide the ability to capture and maintain at least one reason for overriding any drug-drug or drug-allergy interaction warning triggered at the time of medication prescribing/ordering.
852,"The system shall provide the ability to capture and maintain, as discrete data elements, all current medications including over-the-counter and complementary medications such as vitamins, herbs and supplements."
853,"The system shall provide the ability to capture and maintain, as discrete data elements, the identity of all providers associated with a specific patient encounter."
854,"The system shall provide the ability to capture and maintain, as discrete data elements, the principal provider responsible for the care of an individual patient."
855,"The system shall provide the ability to capture and maintain, as discrete data elements, the specific problem / diagnosis, user, date and time of all updates to the problem list."
856,"The system shall provide the ability to capture and maintain, as discrete data, a diagnosis/problem code or description associated with an order of any type (including a prescription/medication order)."
857,"The system shall provide the ability to capture and maintain, as discrete data, the identity of the user who added, modified, inactivated or removed items from the allergy and adverse reaction list, including attributes of the changed items.  The user ID and date/time stamp shall be recorded."
858,"The system shall provide the ability to capture and maintain, as discrete data, the reason for variation from rule-based clinical messages (for example alerts and reminders)."
859,"The system shall provide the ability to capture and store information concerning clinician notifications following screening of medication orders and the response (place, modify or cancel order) indefinitely."
860,"The system shall provide the ability to capture immunization administration details as discrete data, including: (1) the immunization type and dose (2) date and time of administration (3) route and site (4) lot number and expiration date (5) manufacturer and (6) user ID."
861,"The system shall provide the ability to capture medication administration details as discrete data, including: (1) the medication name and dose (2) date and time of administration (3) route and site (4) lot number and expiration date (5) manufacturer and (6) user ID."
862,"The system shall provide the ability to capture medication administration details as discrete data, including: (1) the medication name, strength and dose (2) date and time of administration (3) route and site (4) user name and credentials."
863,The system shall provide the ability to capture the severity of a reaction.
864,The system shall provide the ability to capture the source of the allergy information in a discrete field.
865,The system shall provide the ability to capture the source of the allergy information.
866,The system shall provide the ability to capture the source of the allergy information.
867,"The system shall provide the ability to capture, in a discrete field, an allergy/adverse reaction to a specific immunization."
868,"The system shall provide the ability to capture, maintain and display, as discrete data elements, all current problems associated with a patient."
869,"The system shall provide the ability to capture, maintain and display, as discrete data elements, historical problems associated with a patient."
870,"The system shall provide the ability to capture, maintain and display, as discrete data, lists of medications and other agents to which the patient has had an allergic or other adverse reaction."
871,The system shall provide the ability to change / order medication directly from med reconciliation.?
872,"The system shall provide the ability to change / order medication directly from the medication list and that the same clinical decision support, alerts and interaction checking occurring during order entry also occur."
873,The system shall provide the ability to change /add allergies directly from the allergy list and during medication ordering.
874,The system shall provide the ability to check all current medication orders for drug allergy when a new allergy is documented.
875,The system shall provide the ability to check contraindications based on lactation status
876,The system shall provide the ability to check contraindications based on pregnancy status
877,The system shall provide the ability to check for dose ranges based on patient age and weight.
878,The system shall provide the ability to check for inappropriate route of administration and alert the user at time of medication prescribing / ordering.
879,The system shall provide the ability to check for medication contraindications based on patient age and alert the user during prescribing/ordering.
880,The system shall provide the ability to check for potential interactions between medications to be prescribed/ordered and current medications and alert the user at the time of medication prescribing/ordering if potential interactions exist.
881,The system shall provide the ability to check for potential interactions between medications to be prescribed/ordered and medication allergies and intolerances listed in the record and alert the user at the time of medication selection during prescribing/ordering if potential interactions exist.
882,The system shall provide the ability to check for potential interactions between medications to be prescribed/ordered and medication allergies listed in the record and alert the user at the time of medication prescribing/ordering if potential interactions exist.
883,The system shall provide the ability to check immunization orders against documented patient allergies (medication and non-medication) and inform the user during prescribing / ordering.
884,The system shall provide the ability to check immunization orders against documented patient allergies (medication and non-medication) and inform the user during prescribing/ordering.
885,The system shall provide the ability to communicate the active medication list to appropriate providers (to the next provider of care).
886,The system shall provide the ability to configure order sets with pre-selected orders.
887,The system shall provide the ability to configure orders within order sets with default order details.
888,The system shall provide the ability to create paper copies of order- and medication-administration-related medical record elements.
889,The system shall provide the ability to date and time stamp every authentication made in the record.
890,The system shall provide the ability to define a set of items to be ordered as a group.
891,The system shall provide the ability to detect a cumulative 24 hour dose that falls outside the recommended dose and inform the clinician during ordering.
892,The system shall provide the ability to detect a cumulative dose (across inpatient stays and lifetime) that exceeds the recommended dose and inform the clinician during ordering.
893,The system shall provide the ability to detect a cumulative dose that falls outside the recommended daily dose and inform the clinician during ordering.
894,The system shall provide the ability to detect a daily dose that exceeds the recommended range for patient age and inform the user during ordering.
895,The system shall provide the ability to detect a daily dose that falls outside the recommended range for patient age and inform the user during ordering.
896,The system shall provide the ability to detect a drug dose that falls outside the min-max range for a single dose for the medication and to inform the clinician during ordering.
897,The system shall provide the ability to display a dose calculator for patient-specific dosing based on weight.
898,The system shall provide the ability to display a view that includes only current medications.
899,The system shall provide the ability to display active links within an order set to applicable clinical standards and reference materials.
900,"The system shall provide the ability to display CCD documents, using a subset of the HITSP C32 specification for Allergy content information, file them as intact documents in the EHR, and import the discrete data from one or more of the entries in a structured form into the patient record. If coded data is present it shall be maintained or mapped to a local value."
901,"The system shall provide the ability to display CCD documents, using a subset of the HITSP C32 specification for the Medication and Immunization History module and file them as intact documents in the EHR"
902,"The system shall provide the ability to display CCD documents, using a subset of the HITSP C32 specification for the Medication and Immunization History module, file them as intact documents in the EHR, and import the discrete data from one or more of the entries in a structured form into the patient record. If coded data is present it shall be maintained or mapped to a local value"
903,"The system shall provide the ability to display CCD documents, using a subset of the HITSP C32 specification for the Registration module, and file them as intact documents in the EHR"
904,
905,"The system shall provide the ability to display continuous infusions in a distinguishable manner from other medications that is complete, and visible in one place on the eMAR."
906,The system shall provide the ability to display different views of the problem / diagnosis list.
907,"The system shall provide the ability to display for selection a secondary, or corollary, order that is recommended in conjunction with the primary order."
908,The system shall provide the ability to display from the eMAR where the clinician can locate the medication on the unit.
909,The system shall provide the ability to display home medications for provider review for medication reconciliation during writing of admission orders.
910,"The system shall provide the ability to display on the medication list active medications that the patient brings from home to take while hospitalized, which the Pharmacy may not dispense."
